ID Number,Assignment_Name,Assignment_Grade
720336,SOCI519Assignment 2,73
708345,GOVT002Assignment 1,73
192679,GOVT448Assignment 1,86
124736,SOWK873Presentation,68
551396,GOVT006Project 1,66
388404,GOVT157Assignment 2,83
343126,SOCI470Presentation,67
962873,GOVT681Assignment 1,79
538357,SOWK168Project 1,72
753627,GOVT423Assignment 1,88
540334,SOCI805Final Assessment,65
627607,GOVT405Presentation,83
326671,GOVT217Assignment 1,70
247185,GOVT770Presentation,72
606622,GOVT656Assignment 1,64
984986,GOVT543Project 1,81
342310,GOVT488Final Assessment,84
623705,GOVT245Assignment 1,68
193015,GOVT968Final Assessment,83
282215,SOCI225Project 1,77
742540,GOVT067Presentation,97
962789,SOCI960Project 1,76
936738,GOVT349Assignment 2,72
107906,SOWK743Final Assessment,95
387320,SOWK338Assignment 2,66
959981,SOCI861Project 1,100
831274,SOWK903Assignment 2,86
952266,SOCI245Presentation,97
316863,SOCI275Assignment 1,65
248524,SOWK926Assignment 2,62
233026,SOWK339Final Assessment,89
312392,GOVT790Presentation,83
571495,SOWK704Presentation,77
780533,GOVT688Final Assessment,97
174843,SOWK555Project 1,61
189065,SOCI897Presentation,65
963917,SOWK999Assignment 1,95
280419,SOWK189Assignment 2,68
329315,SOCI233Assignment 2,87
531544,SOCI323Assignment 2,65
960798,GOVT356Project 1,69
870505,SOWK037Final Assessment,65
863118,SOWK968Project 1,65
258249,SOCI467Project 1,83
763668,SOCI450Assignment 1,88
517615,SOCI991Final Assessment,90
294246,SOWK021Final Assessment,89
304566,SOWK194Assignment 1,73
352071,SOCI883Assignment 2,82
977623,GOVT929Presentation,95
819819,SOWK307Presentation,86
509417,GOVT816Project 1,73
412833,SOCI202Presentation,67
555560,GOVT673Presentation,78
861416,GOVT334Assignment 2,74
121037,SOWK155Assignment 2,98
434312,SOCI178Presentation,75
745741,SOWK961Final Assessment,100
895567,SOWK705Presentation,80
672444,GOVT261Assignment 1,70
637208,SOCI344Final Assessment,69
746283,SOWK565Presentation,69
885831,SOCI935Assignment 1,88
508547,SOCI639Presentation,66
401243,SOWK496Project 1,96
421485,GOVT668Presentation,86
282398,GOVT756Presentation,64
107601,GOVT969Final Assessment,79
146909,GOVT202Assignment 2,71
455145,GOVT940Assignment 1,71
823357,SOCI230Final Assessment,82
536245,SOCI739Project 1,65
751004,GOVT531Assignment 1,90
169143,SOWK216Assignment 1,90
689018,SOCI980Assignment 1,63
480033,SOCI851Assignment 2,79
491881,SOCI771Project 1,88
450432,SOCI625Assignment 2,100
479391,SOCI891Assignment 1,66
824307,SOWK866Final Assessment,100
205688,GOVT128Assignment 2,68
300787,SOCI358Assignment 2,91
241441,GOVT880Assignment 2,80
571844,SOWK732Project 1,69
679216,GOVT508Final Assessment,92
757624,SOWK439Project 1,94
927219,GOVT138Final Assessment,83
920129,GOVT836Final Assessment,79
107627,SOWK692Assignment 2,92
211950,SOWK178Assignment 2,72
512881,SOCI513Presentation,97
817504,SOWK318Final Assessment,74
954613,SOWK661Final Assessment,75
107193,SOWK838Presentation,77
762605,SOCI958Assignment 2,80
342360,SOCI422Project 1,62
132503,GOVT816Assignment 1,69
404719,SOCI307Final Assessment,80
533487,SOCI270Final Assessment,83
396918,SOCI466Assignment 1,75
605486,SOWK473Assignment 1,80
908271,GOVT147Assignment 2,70
618656,GOVT860Final Assessment,73
111373,SOCI520Presentation,93
705513,SOCI832Final Assessment,62
416366,SOWK904Final Assessment,60
347361,SOCI356Presentation,84
943581,GOVT384Presentation,99
619082,SOCI731Final Assessment,93
114395,SOCI782Assignment 2,62
671835,SOCI576Assignment 1,74
213511,GOVT969Final Assessment,94
230651,GOVT868Final Assessment,87
481804,GOVT058Final Assessment,61
522913,SOWK198Project 1,78
324168,SOWK661Assignment 2,98
472075,GOVT350Assignment 1,68
464651,GOVT209Assignment 2,75
102057,SOCI497Assignment 2,87
776480,GOVT296Project 1,91
399194,GOVT399Presentation,61
808458,SOCI558Presentation,95
812058,SOCI522Assignment 1,83
266008,SOWK102Final Assessment,65
252554,SOWK875Final Assessment,100
594140,SOCI648Assignment 2,77
265339,GOVT472Final Assessment,63
531700,GOVT181Project 1,66
569339,SOWK957Final Assessment,100
811213,SOCI028Presentation,83
567939,GOVT717Assignment 1,82
286448,SOCI973Assignment 2,65
875448,SOCI832Assignment 2,65
939720,SOCI061Assignment 2,66
361386,SOCI076Project 1,77
286898,SOWK084Project 1,92
299672,SOCI079Final Assessment,93
402303,GOVT858Assignment 1,62
304862,GOVT707Final Assessment,90
502418,SOCI726Final Assessment,100
812854,GOVT640Final Assessment,84
116348,SOCI578Assignment 1,80
549601,SOWK701Project 1,85
462028,SOWK705Final Assessment,68
528643,GOVT097Final Assessment,69
156719,SOCI299Assignment 1,63
810013,GOVT357Assignment 2,60
747463,SOWK083Presentation,96
941770,SOWK158Final Assessment,65
128186,SOWK213Presentation,94
398057,GOVT493Assignment 1,65
512415,SOWK917Final Assessment,76
239234,SOWK776Final Assessment,95
251964,SOCI592Final Assessment,86
292301,SOWK247Assignment 1,67
541191,GOVT880Assignment 1,85
815487,SOCI731Project 1,71
107672,SOWK926Presentation,71
714277,SOCI712Assignment 1,92
276487,GOVT508Assignment 2,100
301304,GOVT142Assignment 1,63
959617,SOWK206Assignment 2,73
404336,SOWK124Presentation,94
610859,SOWK700Final Assessment,76
100497,SOWK287Final Assessment,80
724943,SOCI059Final Assessment,89
913389,GOVT227Assignment 1,84
509584,SOCI463Final Assessment,68
142233,SOWK796Presentation,99
476798,GOVT960Presentation,60
487105,GOVT035Final Assessment,97
196069,GOVT245Final Assessment,72
960001,GOVT149Final Assessment,72
293543,SOCI566Assignment 2,83
695538,GOVT636Assignment 1,75
950726,SOWK228Final Assessment,74
826704,GOVT380Assignment 1,82
102016,GOVT651Assignment 2,92
590793,GOVT339Assignment 1,100
808814,GOVT898Project 1,84
686551,GOVT302Project 1,99
842039,SOWK906Presentation,63
399297,SOCI212Final Assessment,83
533115,SOWK270Final Assessment,89
292681,GOVT244Project 1,84
560838,GOVT916Presentation,92
508893,SOCI041Assignment 2,78
498041,SOCI739Final Assessment,89
100680,SOWK426Presentation,96
901263,SOCI032Project 1,69
395162,GOVT040Project 1,88
520204,SOCI203Assignment 1,61
320206,GOVT016Project 1,83
158126,SOCI088Assignment 1,65
308149,SOCI882Presentation,60
872677,SOCI645Assignment 1,98
229222,SOWK058Assignment 1,92
550578,SOWK748Final Assessment,85
962373,SOCI838Project 1,83
557519,SOWK521Final Assessment,60
894469,GOVT212Assignment 2,98
554860,SOCI606Project 1,78
291399,SOWK144Project 1,71
165430,SOCI799Project 1,94
135451,SOWK812Final Assessment,62
478081,SOWK195Assignment 1,91
451575,GOVT404Project 1,88
590923,SOWK883Project 1,77
969401,SOWK902Assignment 1,99
467415,GOVT221Assignment 1,93
669617,SOWK600Project 1,84
821549,GOVT620Presentation,100
418903,SOWK338Assignment 1,98
695284,GOVT779Project 1,97
540278,SOCI499Assignment 1,63
746026,SOWK162Presentation,72
957748,SOCI720Assignment 1,63
711856,SOWK725Final Assessment,92
836801,GOVT119Project 1,96
836548,SOWK692Assignment 1,81
196529,GOVT359Final Assessment,84
773418,SOCI866Presentation,96
841916,SOCI526Final Assessment,93
990582,SOWK141Presentation,65
764395,SOWK115Final Assessment,70
729998,SOCI987Presentation,79
772727,SOWK821Assignment 2,70
444665,SOWK964Final Assessment,96
636013,GOVT489Final Assessment,81
325941,GOVT459Assignment 2,94
476886,SOWK745Final Assessment,79
485040,GOVT482Assignment 1,84
984339,SOCI018Project 1,73
916774,SOWK370Presentation,65
862605,SOWK342Assignment 1,100
916231,SOWK467Final Assessment,62
426810,SOCI775Assignment 1,62
449998,GOVT817Final Assessment,76
265389,SOCI333Project 1,94
810307,GOVT366Presentation,78
851429,GOVT861Assignment 1,85
280758,SOCI942Final Assessment,95
259472,GOVT594Assignment 1,64
167838,SOWK990Presentation,62
908208,GOVT279Final Assessment,81
716934,SOCI983Presentation,83
885490,GOVT946Project 1,80
702605,SOCI026Assignment 2,81
566418,SOWK090Project 1,86
112540,SOCI072Project 1,63
535105,SOWK200Assignment 2,92
709733,GOVT819Project 1,91
585952,SOWK896Project 1,76
510371,SOWK518Assignment 2,71
637585,SOCI678Assignment 2,78
807032,GOVT800Final Assessment,91
210238,SOWK096Final Assessment,89
524842,SOWK926Assignment 1,75
975402,GOVT148Assignment 1,71
245302,SOCI151Final Assessment,91
670835,SOCI833Presentation,88
184817,SOCI931Presentation,73
892108,SOCI108Final Assessment,84
777561,SOCI238Assignment 2,74
193424,SOCI020Assignment 2,71
944842,SOCI515Project 1,67
244830,GOVT301Assignment 1,88
985239,SOCI179Assignment 1,64
701388,GOVT903Project 1,73
741155,GOVT597Assignment 1,83
449089,SOCI069Final Assessment,80
479336,GOVT559Final Assessment,86
409317,GOVT174Assignment 2,69
329972,SOCI746Project 1,78
843039,SOCI939Presentation,64
885244,GOVT952Final Assessment,88
388554,SOCI861Project 1,100
530095,GOVT999Final Assessment,72
860271,GOVT272Presentation,86
703173,GOVT391Final Assessment,62
874533,SOCI341Project 1,73
275486,SOCI835Final Assessment,100
689441,SOCI108Presentation,95
139646,GOVT417Presentation,60
298958,GOVT551Final Assessment,93
457962,GOVT484Project 1,82
138728,GOVT101Presentation,93
322707,SOWK681Project 1,74
535361,GOVT180Project 1,82
578246,SOCI799Assignment 1,87
845653,SOWK269Assignment 1,85
721001,SOWK971Assignment 1,90
267070,SOWK457Project 1,81
486381,SOWK364Presentation,65
196597,SOCI517Assignment 1,96
621326,SOWK819Assignment 2,62
792755,SOWK016Presentation,82
229719,SOCI252Assignment 2,76
320610,SOWK104Assignment 1,63
907439,SOCI816Final Assessment,98
647091,GOVT404Presentation,67
538812,SOCI389Assignment 2,61
291736,GOVT545Presentation,92
151837,GOVT613Project 1,85
552252,GOVT424Presentation,70
735027,SOWK150Final Assessment,63
311047,SOCI370Final Assessment,62
254300,SOWK860Assignment 1,63
158038,SOCI876Project 1,81
576596,SOWK780Assignment 1,60
215953,SOCI344Final Assessment,67
805871,SOCI574Assignment 2,82
724150,SOWK145Final Assessment,74
622003,GOVT545Final Assessment,72
811846,SOWK065Final Assessment,93
733052,SOCI849Assignment 1,66
167365,SOCI879Final Assessment,89
188351,GOVT743Assignment 1,76
310962,SOWK863Presentation,78
618280,SOWK576Presentation,95
938654,SOWK925Assignment 1,65
401444,SOCI901Assignment 2,71
950191,SOWK134Final Assessment,69
275638,SOCI908Presentation,98
199818,SOWK545Assignment 1,95
924784,SOWK171Project 1,92
258484,SOCI640Project 1,70
760036,SOWK232Assignment 1,61
589894,GOVT383Presentation,69
324218,SOCI023Project 1,93
576316,SOCI846Assignment 2,60
761576,GOVT762Assignment 1,89
624535,GOVT592Project 1,87
421726,SOWK181Assignment 2,96
341578,SOCI461Presentation,80
387169,GOVT924Assignment 1,75
369819,SOCI830Assignment 1,89
992625,SOCI371Final Assessment,76
823874,GOVT874Final Assessment,81
792914,SOCI940Project 1,68
275346,GOVT621Assignment 1,67
896860,SOWK580Presentation,69
304807,SOCI393Assignment 2,78
253733,SOCI218Assignment 2,91
376156,SOCI445Assignment 1,72
349146,SOWK845Presentation,80
579659,GOVT392Assignment 1,85
933067,SOWK127Project 1,73
938293,SOCI403Project 1,74
102913,SOCI033Final Assessment,63
508957,SOCI379Assignment 2,87
425648,SOCI715Assignment 2,79
277646,GOVT781Final Assessment,81
132997,GOVT384Assignment 2,82
227415,SOCI725Assignment 1,72
134343,GOVT157Assignment 1,93
579933,SOWK115Presentation,96
797789,SOCI016Assignment 1,97
395219,SOCI944Assignment 1,95
694306,GOVT083Assignment 1,60
759349,GOVT586Project 1,72
204404,SOWK023Project 1,63
466645,GOVT582Assignment 2,82
689916,SOWK618Assignment 2,89
231547,GOVT989Final Assessment,63
346701,SOWK173Final Assessment,62
630038,SOCI023Final Assessment,85
995915,SOCI576Project 1,88
386871,SOCI999Presentation,61
611931,GOVT705Assignment 2,78
677464,SOCI920Final Assessment,100
692945,SOWK834Assignment 2,83
727262,SOWK697Assignment 2,68
456877,SOWK267Project 1,73
744340,SOWK122Project 1,87
948241,SOCI955Project 1,64
204854,GOVT892Assignment 2,94
305241,SOCI556Presentation,68
544546,SOWK778Project 1,81
700064,GOVT712Final Assessment,100
321549,SOCI435Final Assessment,74
822967,SOWK555Assignment 2,92
175746,SOWK275Presentation,94
119579,SOCI516Project 1,94
920181,SOWK635Final Assessment,84
965321,SOWK514Project 1,91
283172,SOCI173Presentation,84
419384,SOCI691Assignment 2,73
805380,SOCI837Presentation,84
927636,SOCI770Presentation,60
381904,SOWK370Assignment 2,79
770414,SOCI954Presentation,97
509673,SOCI995Project 1,80
920536,GOVT998Project 1,94
410570,GOVT830Project 1,74
425414,SOCI922Project 1,85
561218,GOVT595Assignment 2,90
764971,SOCI519Assignment 2,79
343341,GOVT512Presentation,94
131694,SOCI737Presentation,63
986883,SOWK071Presentation,70
505331,GOVT679Presentation,82
680659,GOVT638Assignment 1,86
377007,SOCI692Presentation,67
943976,SOWK999Assignment 1,99
729080,SOWK725Final Assessment,76
465473,SOCI084Project 1,65
544300,GOVT102Final Assessment,63
110904,GOVT152Presentation,87
243994,SOWK584Presentation,63
751532,SOCI100Final Assessment,76
515173,GOVT573Assignment 2,86
124502,SOCI015Assignment 1,63
748378,SOWK386Project 1,94
193513,SOWK047Presentation,67
638930,SOCI336Final Assessment,94
943210,GOVT637Project 1,77
705314,SOCI650Final Assessment,81
394349,SOWK495Assignment 2,62
663959,GOVT515Assignment 2,89
660120,SOWK333Project 1,66
971062,SOCI778Presentation,89
881939,SOCI198Project 1,84
807164,GOVT578Assignment 1,83
448217,SOCI597Final Assessment,73
895933,GOVT523Final Assessment,63
122848,SOWK755Assignment 2,99
613736,SOWK675Presentation,69
285679,GOVT182Assignment 1,85
313727,GOVT768Project 1,68
107507,GOVT201Assignment 2,83
154036,GOVT305Final Assessment,97
563956,SOCI922Project 1,99
189639,GOVT238Assignment 1,88
616093,SOWK258Assignment 2,60
821102,SOWK009Final Assessment,67
122743,GOVT944Assignment 2,72
375362,GOVT240Final Assessment,65
750193,GOVT041Presentation,95
481311,SOCI020Assignment 1,64
251830,SOWK625Assignment 1,86
139669,SOWK620Presentation,78
630034,GOVT917Assignment 1,91
267621,GOVT495Final Assessment,64
703339,GOVT299Presentation,93
512115,SOCI435Assignment 2,87
543068,SOWK072Presentation,95
724474,GOVT896Presentation,66
749450,GOVT252Project 1,68
513951,SOCI470Assignment 1,64
414839,SOCI383Assignment 1,62
526277,GOVT873Assignment 2,88
735374,GOVT976Assignment 2,87
285178,SOWK092Assignment 1,95
805557,SOCI765Project 1,62
483693,SOWK057Assignment 1,80
696576,SOCI803Presentation,90
149765,GOVT067Assignment 2,87
382755,SOWK727Assignment 2,90
180397,GOVT803Project 1,96
990428,SOCI429Assignment 1,70
352087,SOCI527Assignment 2,62
140814,GOVT168Final Assessment,80
795814,GOVT990Final Assessment,68
595852,SOCI612Assignment 1,77
399462,SOWK317Project 1,65
344296,SOWK068Assignment 2,97
184556,GOVT382Assignment 2,61
232595,GOVT797Presentation,87
308235,SOWK393Assignment 1,75
114015,GOVT241Final Assessment,92
142342,SOCI663Project 1,64
819754,SOWK073Assignment 1,93
509415,SOCI545Final Assessment,94
515553,GOVT812Assignment 1,88
174243,SOWK849Presentation,70
961505,SOCI014Final Assessment,82
366577,SOCI390Project 1,77
912517,GOVT346Assignment 2,73
714350,GOVT664Presentation,98
576156,GOVT257Project 1,87
491456,GOVT334Assignment 2,74
168988,SOCI681Assignment 2,99
978832,SOCI788Assignment 2,62
282395,GOVT678Assignment 2,82
336290,SOCI129Project 1,64
448591,GOVT827Assignment 1,78
343927,SOWK226Project 1,65
702950,SOWK892Presentation,82
918290,GOVT982Project 1,77
582544,SOWK854Presentation,61
478217,SOWK448Assignment 2,83
467636,SOWK241Assignment 2,98
953544,SOCI106Project 1,71
526675,SOCI625Final Assessment,97
597751,GOVT029Project 1,63
953610,SOCI056Final Assessment,86
509686,SOCI212Presentation,81
110667,SOWK595Final Assessment,65
427507,SOWK774Assignment 2,93
853952,SOWK902Assignment 1,97
310719,SOCI780Assignment 1,87
123697,GOVT543Project 1,93
866028,SOWK085Assignment 2,63
756887,GOVT014Presentation,60
972196,SOWK990Assignment 1,66
981867,SOCI893Presentation,85
457080,GOVT430Project 1,64
196686,SOWK616Assignment 2,71
708070,GOVT564Final Assessment,87
815097,SOWK369Final Assessment,81
926823,SOCI799Presentation,65
131821,SOCI301Presentation,100
465700,SOWK281Assignment 1,72
232520,GOVT151Assignment 2,70
198058,SOWK441Project 1,66
964184,SOCI738Project 1,98
793004,SOWK017Assignment 2,75
505510,SOCI334Final Assessment,61
515201,SOWK395Presentation,61
238683,SOWK692Assignment 2,79
377107,GOVT366Final Assessment,76
380392,GOVT890Final Assessment,92
413837,SOCI307Project 1,80
298700,SOCI844Presentation,60
488310,GOVT599Project 1,80
787067,SOWK383Final Assessment,85
512754,SOCI789Project 1,95
429822,SOWK121Assignment 1,89
763417,SOCI369Assignment 2,81
996741,GOVT819Presentation,93
630201,GOVT525Final Assessment,94
508876,SOWK877Assignment 2,63
159868,SOWK807Project 1,74
949279,GOVT950Assignment 2,65
563232,SOCI905Presentation,95
460464,SOCI528Final Assessment,71
205559,GOVT100Project 1,93
120935,SOCI202Assignment 2,65
591592,SOWK129Presentation,60
616246,SOWK130Assignment 1,90
397376,SOCI483Presentation,70
899508,GOVT793Assignment 2,100
640641,SOCI857Presentation,72
953398,SOCI959Assignment 1,92
318100,SOWK558Assignment 2,96
466294,SOWK199Assignment 2,98
959115,GOVT354Assignment 2,90
648707,SOWK123Assignment 2,82
294451,GOVT537Project 1,60
228503,SOWK712Assignment 1,85
779774,SOWK638Project 1,100
192817,SOWK266Final Assessment,60
510882,SOWK779Final Assessment,67
573513,GOVT482Final Assessment,100
638849,GOVT694Presentation,100
396809,SOCI754Presentation,71
720836,GOVT780Assignment 2,80
824060,SOWK123Assignment 2,100
399110,SOCI490Presentation,95
381732,GOVT063Assignment 2,63
679267,SOWK859Presentation,81
246873,GOVT084Assignment 2,81
647741,SOCI600Presentation,78
453082,SOCI919Assignment 2,92
635846,SOCI932Final Assessment,62
391572,SOCI967Project 1,89
460846,GOVT613Assignment 2,82
482525,SOWK536Assignment 2,63
766718,SOCI490Assignment 2,77
123275,GOVT213Assignment 1,68
172933,GOVT548Assignment 1,100
848425,SOCI265Presentation,62
323437,SOWK372Assignment 1,86
